	sources	targets	score	flow
284696	CUL4B	DDX50	0.3189182835603276	0.004605263157894736
284798	SUMO2	RNF4	0.8879973758585686	0.004605263157894736
284800	SUMO2	SOBP	0.25697810743143296	0.004605263157894736
284943	UBE2M	NME2	0.3872361739469506	0.004605263157894736
289732	TRIM54	TRIM54	0.9	3.0010716134398763e-16
290847	RNF4	PTGFRN	0.3540914761908306	0.004605263157894736
296078	LRRK1	CCL21	0.2707018817809621	0.004605263157894736
299320	MEPCE	CLEC5A	0.288696645566285	0.004605263157894736
301337	RIPK1	XIAP	0.7076696420646768	0.004605263157894736
302388	IKBKB	PPP4R2	0.25469367543008564	0.004605263157894736
303655	WWOX	SLC25A12	0.4236179709144648	0.004605263157894736
305687	BAG3	HSPB8	0.7683568786812831	0.004605263157894736
305702	HIF1A	CX3CR1	0.2788047488569321	0.004605263157894736
305708	HIF1A	KLF6	0.5641301182660826	0.004605263157894736
306647	VCP	OS9	0.7434547700163168	0.004605263157894736
307119	RELA	REL	0.5734085360557585	0.004605263157894736
307781	SOCS1	GHRHR	0.2621770710480327	0.004605263157894736
308092	CDC25A	OXT	0.21902020188649735	0.004605263157894736
308102	CAMK2G	CYP4F12	0.2712101758897153	0.004605263157894736
308547	AKT1	NTRK1	0.6436655882495391	0.004605263157894736
310184	HDAC1	FOLH1	0.3102375041174076	0.004605263157894736
311313	HIF1A	CXCR4	0.341731773351243	0.009210526315789473
311987	FBXO31	CDC20	0.7474740935305048	0.004605263157894736
313021	PRKCA	FCGR3A	0.43007740234205566	0.004605263157894736
313420	CANX	TEX2	0.26003564716597316	0.004605263157894736
313665	HSPA8	DPH2	0.30285982499566416	0.004605263157894736
313687	LAMP1	SLC19A1	0.25576181512268104	0.004605263157894736
316635	HSPD1	NDUFA10	0.54320363718414	0.004605263157894736
319214	VCP	UBQLN2	0.7737570157320789	0.013815789473684208
319229	VCP	IMPA1	0.30360151138521513	0.004605263157894736
320800	EIF4B	SLC45A3	0.3261574988168309	0.004605263157894736
